CloseTime,OpenPrice,HighPrice,LowPrice,ClosePrice,volume,MarketCap,Symbol,Name,Date
01-09-2018 00:00,7042.95,7101.03,6998.87,7017.35,1353.6716,9549478,BTC,Bitcoin,01-09-2018
01-09-2018 06:00,7015.78,7070,7015.22,7042.34,338.5957,2384278,BTC,Bitcoin,01-09-2018
01-09-2018 12:00,7035.04,7131.85,7024.51,7058.97,874.048,6180810.5,BTC,Bitcoin,01-09-2018
01-09-2018 18:00,7058.97,7230,7021.29,7196.27,1570.7167,11247725,BTC,Bitcoin,01-09-2018
02-09-2018 00:00,7193.3,7300.18,7169.99,7185.01,1807.0952,13054075,BTC,Bitcoin,02-09-2018
02-09-2018 06:00,7195.8,7243.5,7130.63,7235.07,615.4144,4422159.5,BTC,Bitcoin,02-09-2018
02-09-2018 12:00,7235.08,7334.5,7193.34,7234.98,1229.4678,8935416,BTC,Bitcoin,02-09-2018
02-09-2018 18:00,7224.17,7304.47,7174.47,7288,895.0278,6473093.5,BTC,Bitcoin,02-09-2018
03-09-2018 00:00,7286.73,7325.99,7252.25,7290.31,557.7799,4066425.5,BTC,Bitcoin,03-09-2018
03-09-2018 06:00,7291.94,7319.11,7184,7226.71,650.5487,4712313.5,BTC,Bitcoin,03-09-2018
03-09-2018 12:00,7223.63,7265.98,7205.93,7230,874.99835,6329086,BTC,Bitcoin,03-09-2018
03-09-2018 18:00,7229.84,7300.98,7225,7285.79,556.6721,4048277.8,BTC,Bitcoin,03-09-2018
04-09-2018 00:00,7281,7340.08,7237.38,7258.99,747.6486,5452691,BTC,Bitcoin,04-09-2018
04-09-2018 06:00,7261.29,7290.01,7231,7266.63,479.7539,3485722.2,BTC,Bitcoin,04-09-2018
04-09-2018 12:00,7265.11,7338.91,7264.96,7336.49,1483.4193,10828458,BTC,Bitcoin,04-09-2018
04-09-2018 18:00,7336.49,7411.85,7333.05,7382,1573.2725,11594726,BTC,Bitcoin,04-09-2018
05-09-2018 00:00,7378.16,7408,7315.48,7361,994.7048,7312415.5,BTC,Bitcoin,05-09-2018
05-09-2018 06:00,7353.48,7387,7346.08,7374.88,549.88184,4050555.5,BTC,Bitcoin,05-09-2018
05-09-2018 12:00,7372.68,7385.21,6892.69,6990.79,5003.6147,35697170,BTC,Bitcoin,05-09-2018
05-09-2018 18:00,6988.58,7034.91,6832.56,6915,4190.095,29158728,BTC,Bitcoin,05-09-2018
06-09-2018 00:00,6916.61,6984.5,6650,6671.95,2665.233,18207894,BTC,Bitcoin,06-09-2018
06-09-2018 06:00,6671.95,6705.59,6253.29,6383.04,6040.6733,38709492,BTC,Bitcoin,06-09-2018
06-09-2018 12:00,6382.1,6445.31,6270.69,6402.67,3278.1729,20956694,BTC,Bitcoin,06-09-2018
06-09-2018 18:00,6400.78,6499.67,6372.27,6372.27,3152.7808,20274988,BTC,Bitcoin,06-09-2018
07-09-2018 00:00,6372.27,6518.22,6330.3,6488.01,2202.7913,14176691,BTC,Bitcoin,07-09-2018
07-09-2018 06:00,6488.75,6525,6455,6505.63,1309.4136,8501951,BTC,Bitcoin,07-09-2018
07-09-2018 12:00,6503.76,6523.79,6322,6369.88,2150.3257,13790543,BTC,Bitcoin,07-09-2018
07-09-2018 18:00,6369.88,6480.58,6358,6415,2458.872,15794612,BTC,Bitcoin,07-09-2018
08-09-2018 00:00,6414.99,6450.24,6385,6400,622.85126,3996449.2,BTC,Bitcoin,08-09-2018
08-09-2018 06:00,6401.01,6443.66,6391.62,6435.53,364.6363,2341100,BTC,Bitcoin,08-09-2018
08-09-2018 12:00,6435.63,6465.46,6425.79,6432.99,266.72714,1718839.1,BTC,Bitcoin,08-09-2018
08-09-2018 18:00,6432.99,6432.99,6165,6212.34,2062.7512,13042391,BTC,Bitcoin,08-09-2018
09-09-2018 00:00,6212.68,6215,6113.23,6178.31,1590.079,9806621,BTC,Bitcoin,09-09-2018
09-09-2018 06:00,6178.31,6200,6094.38,6183.17,1109.1338,6831514.5,BTC,Bitcoin,09-09-2018
09-09-2018 12:00,6179.85,6451.51,6175.06,6369.17,1437.2026,9126239,BTC,Bitcoin,09-09-2018
09-09-2018 18:00,6374.82,6429.23,6355.13,6369.99,606.4428,3870685.8,BTC,Bitcoin,09-09-2018
10-09-2018 00:00,6369.96,6390.2,6208.38,6236.04,951.53485,5978315.5,BTC,Bitcoin,10-09-2018
10-09-2018 06:00,6238.99,6351.13,6230.22,6288,1086.2432,6835137.5,BTC,Bitcoin,10-09-2018
10-09-2018 12:00,6287.99,6325.93,6234.31,6307.82,1655.2777,10408208,BTC,Bitcoin,10-09-2018
10-09-2018 18:00,6307.82,6349.47,6223.9,6262.86,1750.4219,10988319,BTC,Bitcoin,10-09-2018
11-09-2018 00:00,6262.86,6305,6245.85,6301.99,879.7754,5526337,BTC,Bitcoin,11-09-2018
11-09-2018 06:00,6303.99,6405,6281.57,6323.99,1641.651,10408223,BTC,Bitcoin,11-09-2018
11-09-2018 12:00,6323.98,6340.17,6239.45,6265.3,2133.0452,13448373,BTC,Bitcoin,11-09-2018
11-09-2018 18:00,6269.7,6290,6162.06,6237.79,2113.848,13189794,BTC,Bitcoin,11-09-2018
12-09-2018 00:00,6231.23,6316.98,6184.23,6279.99,1188.2506,7428773,BTC,Bitcoin,12-09-2018
12-09-2018 06:00,6274.6,6294.19,6217.64,6270.04,868.2853,5434617,BTC,Bitcoin,12-09-2018
12-09-2018 12:00,6270.63,6275.17,6192.89,6234.46,1121.6095,6991115,BTC,Bitcoin,12-09-2018
12-09-2018 18:00,6236.62,6304.66,6228.37,6274.28,1251.2233,7842273,BTC,Bitcoin,12-09-2018
13-09-2018 00:00,6274.29,6350,6272.14,6322.45,1041.0215,6571609,BTC,Bitcoin,13-09-2018
13-09-2018 06:00,6326.83,6432.36,6324.37,6375.13,1149.6428,7352399,BTC,Bitcoin,13-09-2018
13-09-2018 12:00,6375.13,6479.98,6374.48,6463.71,1173.9708,7549613,BTC,Bitcoin,13-09-2018
13-09-2018 18:00,6463.99,6537.46,6425.52,6500.2,3055.516,19839610,BTC,Bitcoin,13-09-2018
14-09-2018 00:00,6502.54,6515.49,6417,6485.7,1606.2103,10384142,BTC,Bitcoin,14-09-2018
14-09-2018 06:00,6482.95,6579,6451.29,6550.14,727.651,4754358.5,BTC,Bitcoin,14-09-2018
14-09-2018 12:00,6551.34,6587,6384.36,6461.11,1617.0966,10468839,BTC,Bitcoin,14-09-2018
14-09-2018 18:00,6461.11,6522.98,6427.01,6468.65,1305.3069,8449937,BTC,Bitcoin,14-09-2018
15-09-2018 00:00,6467.57,6543.09,6453.55,6476.51,947.96533,6177675.5,BTC,Bitcoin,15-09-2018
15-09-2018 06:00,6476.51,6525.53,6470,6494.99,299.04114,1942723.1,BTC,Bitcoin,15-09-2018
15-09-2018 12:00,6490.87,6550,6466.74,6524.99,294.3276,1917396.4,BTC,Bitcoin,15-09-2018
15-09-2018 18:00,6524.55,6570.1,6510.58,6550.16,374.72354,2453287,BTC,Bitcoin,15-09-2018
16-09-2018 00:00,6550.16,6554.82,6475,6520.15,360.73315,2349090,BTC,Bitcoin,16-09-2018
16-09-2018 06:00,6521.49,6524.84,6349.47,6474.41,434.80722,2792951.5,BTC,Bitcoin,16-09-2018
16-09-2018 12:00,6468.25,6510,6440,6494.81,255.5404,1654568.8,BTC,Bitcoin,16-09-2018
16-09-2018 18:00,6503.99,6510,6413.2,6476.96,236.49048,1528914.5,BTC,Bitcoin,16-09-2018
17-09-2018 00:00,6476.92,6519.98,6465.18,6499.98,171.79044,1116739.8,BTC,Bitcoin,17-09-2018
17-09-2018 06:00,6499.28,6530.24,6461.7,6483.13,184.32686,1198488.4,BTC,Bitcoin,17-09-2018
17-09-2018 12:00,6482.62,6500,6413.2,6473.49,631.8387,4085559.2,BTC,Bitcoin,17-09-2018
17-09-2018 18:00,6473.61,6473.61,6222,6293.43,2120.6062,13385237,BTC,Bitcoin,17-09-2018
18-09-2018 00:00,6293.43,6317.83,6200,6254.52,1450.1053,9069611,BTC,Bitcoin,18-09-2018
18-09-2018 06:00,6251.49,6275,6226.63,6270.79,458.37704,2865601,BTC,Bitcoin,18-09-2018
18-09-2018 12:00,6268.84,6290,6236.14,6287.91,788.11163,4935400,BTC,Bitcoin,18-09-2018
18-09-2018 18:00,6287.99,6390,6268,6323.28,1581.4703,10026998,BTC,Bitcoin,18-09-2018
19-09-2018 00:00,6321.64,6363.54,6228,6332.34,1368.5139,8632911,BTC,Bitcoin,19-09-2018
19-09-2018 06:00,6330,6360.62,6309.03,6339.99,905.89514,5738324,BTC,Bitcoin,19-09-2018
19-09-2018 12:00,6340.26,6357.29,6270.69,6285.15,916.36444,5788518.5,BTC,Bitcoin,19-09-2018
19-09-2018 18:00,6285.13,6346.33,6255.05,6323.82,915.9905,5773855.5,BTC,Bitcoin,19-09-2018
20-09-2018 00:00,6322.36,6510,6100,6388.4,4493.8306,28472162,BTC,Bitcoin,20-09-2018
20-09-2018 06:00,6388.4,6420,6380.84,6390.87,1290.9974,8263140.5,BTC,Bitcoin,20-09-2018
20-09-2018 12:00,6391.26,6436,6376.08,6426.57,697.40967,4465249,BTC,Bitcoin,20-09-2018
20-09-2018 18:00,6427.13,6449.99,6389.18,6396.84,1455.1622,9330976,BTC,Bitcoin,20-09-2018
21-09-2018 00:00,6396.84,6535.11,6333.63,6492.98,1734.0713,11153700,BTC,Bitcoin,21-09-2018
21-09-2018 06:00,6492.98,6570,6483.83,6531.34,1270.3649,8286058,BTC,Bitcoin,21-09-2018
21-09-2018 12:00,6531.34,6771,6531,6740.21,3417.4375,22803478,BTC,Bitcoin,21-09-2018
21-09-2018 18:00,6738.91,6772.21,6666.13,6694.89,2437.8225,16367330,BTC,Bitcoin,21-09-2018
22-09-2018 00:00,6694.89,6775.34,6683.49,6749.45,1444.3486,9724534,BTC,Bitcoin,22-09-2018
22-09-2018 06:00,6748.85,6826.28,6709.23,6732.41,1117.8289,7562201.5,BTC,Bitcoin,22-09-2018
22-09-2018 12:00,6725.78,6731.51,6624.79,6657.97,1385.1572,9243490,BTC,Bitcoin,22-09-2018
22-09-2018 18:00,6657.97,6699.99,6650,6671.29,1765.4851,11787556,BTC,Bitcoin,22-09-2018
23-09-2018 00:00,6671.29,6741.59,6633.01,6710.01,1223.3435,8201147,BTC,Bitcoin,23-09-2018
23-09-2018 06:00,6710.01,6724.53,6680,6717.37,586.8655,3934073,BTC,Bitcoin,23-09-2018
23-09-2018 12:00,6716.49,6774.91,6690.03,6740,1057.7863,7125030.5,BTC,Bitcoin,23-09-2018
23-09-2018 18:00,6740,6740,6659,6682.93,938.2558,6283360,BTC,Bitcoin,23-09-2018
24-09-2018 00:00,6682.93,6723.18,6667.99,6702.22,665.89685,4454823,BTC,Bitcoin,24-09-2018
24-09-2018 06:00,6703.37,6721.68,6670,6679.69,580.86,3889502,BTC,Bitcoin,24-09-2018
24-09-2018 12:00,6679.69,6679.69,6558.95,6575.35,1643.4111,10873254,BTC,Bitcoin,24-09-2018
24-09-2018 18:00,6572.78,6640.52,6572.03,6635.54,929.93585,6147045,BTC,Bitcoin,24-09-2018
25-09-2018 00:00,6640.31,6655.07,6550.96,6581.52,876.51965,5790436,BTC,Bitcoin,25-09-2018
25-09-2018 06:00,6578.7,6579.59,6396.05,6463.17,2573.9067,16635338,BTC,Bitcoin,25-09-2018
25-09-2018 12:00,6464.34,6465,6361.03,6389.62,1722.8959,11015888,BTC,Bitcoin,25-09-2018
25-09-2018 18:00,6392,6440,6352.99,6385.66,1746.1477,11180941,BTC,Bitcoin,25-09-2018
26-09-2018 00:00,6388.25,6429.22,6324.96,6428.99,2163.6653,13805818,BTC,Bitcoin,26-09-2018
26-09-2018 06:00,6428.09,6454.84,6379.44,6438.32,780.8899,5002466.5,BTC,Bitcoin,26-09-2018
26-09-2018 12:00,6440.91,6521.21,6421.5,6517.61,1320.7478,8532282,BTC,Bitcoin,26-09-2018
26-09-2018 18:00,6519.69,6540,6464.15,6523.44,1332.4658,8674901,BTC,Bitcoin,26-09-2018
27-09-2018 00:00,6523.44,6530.74,6429.23,6461.51,861.8233,5586651.5,BTC,Bitcoin,27-09-2018
27-09-2018 06:00,6454.32,6510,6454.32,6462.35,957.44214,6208734,BTC,Bitcoin,27-09-2018
27-09-2018 12:00,6462.23,6491.05,6431.95,6481.01,1113.452,7197292.5,BTC,Bitcoin,27-09-2018
27-09-2018 18:00,6481.01,6523.35,6475,6506.63,858.95654,5582463,BTC,Bitcoin,27-09-2018
28-09-2018 00:00,6503.72,6736.85,6500,6681.62,2734.998,18186102,BTC,Bitcoin,28-09-2018
28-09-2018 06:00,6684.5,6721.57,6681.62,6706.59,886.24524,5940137.5,BTC,Bitcoin,28-09-2018
28-09-2018 12:00,6707.56,6792.28,6561.21,6644.49,3545.96,23721238,BTC,Bitcoin,28-09-2018
28-09-2018 18:00,6649.85,6680.17,6566.15,6643.9,1364.3907,9043079,BTC,Bitcoin,28-09-2018
29-09-2018 00:00,6644.47,6695.88,6525.67,6610.76,1845.2942,12193769,BTC,Bitcoin,29-09-2018
29-09-2018 06:00,6609.02,6609.02,6461.42,6484.02,714.307,4653812,BTC,Bitcoin,29-09-2018
29-09-2018 12:00,6482.8,6600,6454,6570,1222.5751,7988953,BTC,Bitcoin,29-09-2018
29-09-2018 18:00,6571.28,6578.09,6511.34,6570.63,730.7811,4787256.5,BTC,Bitcoin,29-09-2018
30-09-2018 00:00,6570.9,6608.26,6552.65,6579.38,714.35345,4698319.5,BTC,Bitcoin,30-09-2018
30-09-2018 06:00,6574.29,6591.79,6539.39,6550.8,487.0336,3195664,BTC,Bitcoin,30-09-2018
30-09-2018 12:00,6550.17,6628.06,6550.15,6594.16,635.3855,4181143.5,BTC,Bitcoin,30-09-2018
30-09-2018 18:00,6594.17,6624.46,6558.95,6588.12,472.88354,3116939.2,BTC,Bitcoin,30-09-2018
01-10-2018 00:00,6585.01,6614.31,6510,6597.81,887.39307,5830896.5,BTC,Bitcoin,01-10-2018
01-10-2018 06:00,6597.79,6638.15,6586.02,6597.49,867.36957,5734336.5,BTC,Bitcoin,01-10-2018
01-10-2018 12:00,6596.92,6604.49,6517.21,6556,2026.3074,13263320,BTC,Bitcoin,01-10-2018
01-10-2018 18:00,6561.95,6585.79,6477.57,6559.76,1013.1487,6623947,BTC,Bitcoin,01-10-2018
02-10-2018 00:00,6559.5,6608.26,6526.9,6571.2,883.93604,5802079,BTC,Bitcoin,02-10-2018
02-10-2018 06:00,6569.32,6597,6551.23,6573.43,423.1546,2780241.2,BTC,Bitcoin,02-10-2018
02-10-2018 12:00,6573.42,6575.22,6511,6539.99,850.7566,5567333.5,BTC,Bitcoin,02-10-2018
02-10-2018 18:00,6538.41,6573.84,6447.28,6500.14,2019.7289,13151575,BTC,Bitcoin,02-10-2018
03-10-2018 00:00,6500.14,6545.82,6490.24,6500,822.49347,5365210.5,BTC,Bitcoin,03-10-2018
03-10-2018 06:00,6500,6510,6396.34,6426.48,1565.4651,10082242,BTC,Bitcoin,03-10-2018
03-10-2018 12:00,6429.03,6461.54,6407.51,6451.75,1102.1733,7086713,BTC,Bitcoin,03-10-2018
03-10-2018 18:00,6448.27,6498.07,6421.26,6464.02,992.0792,6412811,BTC,Bitcoin,03-10-2018
04-10-2018 00:00,6464.02,6477.57,6413.2,6456.77,1115.0436,7178850,BTC,Bitcoin,04-10-2018
04-10-2018 06:00,6454.81,6604.89,6450.58,6552.15,1333.0402,8736123,BTC,Bitcoin,04-10-2018
04-10-2018 12:00,6552.16,6575.35,6523.81,6523.82,946.8687,6202895,BTC,Bitcoin,04-10-2018
04-10-2018 18:00,6524.39,6556.51,6524.19,6552.91,690.4778,4517050,BTC,Bitcoin,04-10-2018
05-10-2018 00:00,6552.87,6573.01,6517.39,6547.56,862.31805,5649418.5,BTC,Bitcoin,05-10-2018
05-10-2018 06:00,6548.83,6594.94,6510,6537.25,721.23035,4723570,BTC,Bitcoin,05-10-2018
05-10-2018 12:00,6537.71,6555.37,6519.99,6539.26,829.35443,5420948,BTC,Bitcoin,05-10-2018
05-10-2018 18:00,6539.25,6557.02,6530.34,6534.49,853.6218,5585222,BTC,Bitcoin,05-10-2018
06-10-2018 00:00,6534.49,6641.35,6532.01,6582.12,1403.0613,9222578,BTC,Bitcoin,06-10-2018
06-10-2018 06:00,6582.11,6595.69,6542.59,6573.58,446.1555,2927830.8,BTC,Bitcoin,06-10-2018
06-10-2018 12:00,6572.76,6573.92,6526.28,6544.92,549.9007,3606259.2,BTC,Bitcoin,06-10-2018
06-10-2018 18:00,6544.99,6562.33,6528.87,6553.12,672.26245,4401202.5,BTC,Bitcoin,06-10-2018
07-10-2018 00:00,6553.12,6556.26,6530.84,6544.08,354.4629,2318931.8,BTC,Bitcoin,07-10-2018
07-10-2018 06:00,6547.93,6561.25,6530,6541.23,461.1186,3019368.5,BTC,Bitcoin,07-10-2018
07-10-2018 12:00,6541.22,6551.63,6493.92,6520.12,565.52655,3685362.8,BTC,Bitcoin,07-10-2018
07-10-2018 18:00,6520.1,6539.06,6507.46,6533.46,251.36813,1640125.8,BTC,Bitcoin,07-10-2018
08-10-2018 00:00,6533.45,6600,6519.7,6577.63,1177.642,7748649,BTC,Bitcoin,08-10-2018
08-10-2018 06:00,6574.15,6583.33,6544.07,6544.07,959.4881,6303916.5,BTC,Bitcoin,08-10-2018
08-10-2018 12:00,6544.78,6608.26,6541.06,6591.63,1115.7148,7328165.5,BTC,Bitcoin,08-10-2018
08-10-2018 18:00,6588.95,6656.63,6587.22,6618.97,1478.2573,9787056,BTC,Bitcoin,08-10-2018
09-10-2018 00:00,6618.97,6645.96,6591.79,6604.75,525.58655,3477605.5,BTC,Bitcoin,09-10-2018
09-10-2018 06:00,6604.76,6623.14,6588.79,6597.61,427.17142,2820135.2,BTC,Bitcoin,09-10-2018
09-10-2018 12:00,6597.6,6603.7,6575.35,6584.88,539.1788,3553255,BTC,Bitcoin,09-10-2018
09-10-2018 18:00,6584.38,6588.12,6553.13,6573.98,548.5668,3603133.2,BTC,Bitcoin,09-10-2018
10-10-2018 00:00,6573.73,6604,6569.52,6588.8,740.0336,4872408,BTC,Bitcoin,10-10-2018
10-10-2018 06:00,6588.72,6589.79,6387.91,6452.69,3215.3347,20849062,BTC,Bitcoin,10-10-2018
10-10-2018 12:00,6456.99,6510,6431.01,6497.76,801.9183,5197615.5,BTC,Bitcoin,10-10-2018
10-10-2018 18:00,6497.75,6527.73,6489.27,6524.39,667.17535,4342818,BTC,Bitcoin,10-10-2018
11-10-2018 00:00,6524.4,6558.95,6494,6517.55,492.63486,3216684,BTC,Bitcoin,11-10-2018
11-10-2018 06:00,6517.55,6520.43,6055.28,6204.02,4679.572,29091486,BTC,Bitcoin,11-10-2018
11-10-2018 12:00,6203.6,6224.14,6152.51,6182.26,1837.4631,11391692,BTC,Bitcoin,11-10-2018
11-10-2018 18:00,6179.62,6240,6100,6209.05,1650.7885,10223538,BTC,Bitcoin,11-10-2018
12-10-2018 00:00,6209.05,6221.57,6109,6152.76,1448.3933,8939771,BTC,Bitcoin,12-10-2018
12-10-2018 06:00,6152.76,6208.37,6109.79,6201.68,1063.6405,6552821,BTC,Bitcoin,12-10-2018
12-10-2018 12:00,6201.86,6243.79,6192.95,6208.8,998.5216,6204095,BTC,Bitcoin,12-10-2018
12-10-2018 18:00,6205.09,6230.68,6185.7,6198.77,780.40985,4848880,BTC,Bitcoin,12-10-2018
13-10-2018 00:00,6198.76,6222.91,6172.22,6182.03,403.815,2503750.5,BTC,Bitcoin,13-10-2018
13-10-2018 06:00,6182.03,6219.77,6168.83,6188.54,421.7948,2610909,BTC,Bitcoin,13-10-2018
13-10-2018 12:00,6193.14,6213.41,6178.8,6200,727.0911,4505735,BTC,Bitcoin,13-10-2018
13-10-2018 18:00,6200,6210,6182,6201.4,516.9071,3202262.8,BTC,Bitcoin,13-10-2018
14-10-2018 00:00,6201.39,6206.07,6175.22,6201.23,289.5452,1793540.4,BTC,Bitcoin,14-10-2018
14-10-2018 06:00,6201.23,6349.47,6194.23,6237.17,1009.5291,6317119,BTC,Bitcoin,14-10-2018
14-10-2018 12:00,6237.17,6255,6209.99,6226.1,549.4073,3423812,BTC,Bitcoin,14-10-2018
14-10-2018 18:00,6220.01,6254.64,6213.66,6239.46,308.40445,1922667.9,BTC,Bitcoin,14-10-2018
15-10-2018 00:00,6235.57,6253.76,6143.08,6183,657.1035,4075847.2,BTC,Bitcoin,15-10-2018
15-10-2018 06:00,6185.04,6413.2,6149.28,6359.45,2146.03,13468059,BTC,Bitcoin,15-10-2018
15-10-2018 12:00,6359.46,6756,6359.44,6412.76,10478.315,68290790,BTC,Bitcoin,15-10-2018
15-10-2018 18:00,6412.38,6427,6359.78,6400.24,2649.5127,16956266,BTC,Bitcoin,15-10-2018
16-10-2018 00:00,6398.01,6457.94,6359.56,6441.74,1621.9003,10384729,BTC,Bitcoin,16-10-2018
16-10-2018 06:00,6438.2,6490,6412.95,6474.62,876.33093,5641223,BTC,Bitcoin,16-10-2018
16-10-2018 12:00,6475,6493.77,6413.2,6451.54,1672.3591,10768083,BTC,Bitcoin,16-10-2018
16-10-2018 18:00,6451.54,6469.15,6386.4,6430.42,851.7995,5478518,BTC,Bitcoin,16-10-2018
17-10-2018 00:00,6427.65,6489,6415.5,6461.2,1302.5183,8397046,BTC,Bitcoin,17-10-2018
17-10-2018 06:00,6457.67,6465.39,6432.33,6446.92,737.9766,4759654.5,BTC,Bitcoin,17-10-2018
17-10-2018 12:00,6446.92,6449.1,6407.69,6440,1143.509,7353802,BTC,Bitcoin,17-10-2018
17-10-2018 18:00,6439.79,6448.89,6410.01,6441.95,579.57227,3726980.5,BTC,Bitcoin,17-10-2018
18-10-2018 00:00,6444.03,6453.16,6412.43,6437.29,500.20792,3219083.2,BTC,Bitcoin,18-10-2018
18-10-2018 06:00,6440.07,6490,6433,6450,545.332,3522453.8,BTC,Bitcoin,18-10-2018
18-10-2018 12:00,6449.99,6454,6413.2,6433.37,1029.5562,6629368,BTC,Bitcoin,18-10-2018
18-10-2018 18:00,6432.5,6447.55,6350,6392.63,1306.108,8373598.5,BTC,Bitcoin,18-10-2018
19-10-2018 00:00,6392.64,6410,6355.34,6396.18,942.17413,6014184,BTC,Bitcoin,19-10-2018
19-10-2018 06:00,6394.23,6412.4,6369.79,6369.98,475.20233,3037324.5,BTC,Bitcoin,19-10-2018
19-10-2018 12:00,6369.98,6402.24,6355.99,6388.21,691.76746,4413183.5,BTC,Bitcoin,19-10-2018
19-10-2018 18:00,6389.45,6397.21,6361.1,6390.46,730.8471,4663592,BTC,Bitcoin,19-10-2018
20-10-2018 00:00,6388.01,6396.58,6375,6383.46,392.24454,2504934.8,BTC,Bitcoin,20-10-2018
20-10-2018 06:00,6380.47,6400,6363.02,6389.44,311.3714,1987832.5,BTC,Bitcoin,20-10-2018
20-10-2018 12:00,6389.44,6424.16,6387.03,6411.52,551.544,3533061,BTC,Bitcoin,20-10-2018
20-10-2018 18:00,6411.52,6411.52,6387,6394.83,193.09135,1235515.8,BTC,Bitcoin,20-10-2018
21-10-2018 00:00,6397.52,6416.67,6387,6412.86,205.97227,1317807.2,BTC,Bitcoin,21-10-2018
21-10-2018 06:00,6412.86,6470,6405.35,6427.99,382.2594,2460758.8,BTC,Bitcoin,21-10-2018
21-10-2018 12:00,6427.99,6451.33,6421.48,6431.53,261.19592,1679930.8,BTC,Bitcoin,21-10-2018
21-10-2018 18:00,6431.53,6457.07,6427.49,6439.36,498.3633,3209784.2,BTC,Bitcoin,21-10-2018
22-10-2018 00:00,6441.29,6442.67,6401.01,6413.38,399.1948,2563508.8,BTC,Bitcoin,22-10-2018
22-10-2018 06:00,6412.62,6429.23,6388.99,6419.18,433.24982,2778476,BTC,Bitcoin,22-10-2018
22-10-2018 12:00,6419.18,6422.2,6393.36,6399.55,804.5605,5152409.5,BTC,Bitcoin,22-10-2018
22-10-2018 18:00,6399.55,6409.75,6372.53,6402.05,703.6556,4500086.5,BTC,Bitcoin,22-10-2018
23-10-2018 00:00,6402,6415,6385.84,6406.06,466.07217,2983747.8,BTC,Bitcoin,23-10-2018
23-10-2018 06:00,6409.39,6419.34,6383.9,6400.12,406.4963,2602220.5,BTC,Bitcoin,23-10-2018
23-10-2018 12:00,6402.09,6404.95,6354.26,6376.33,960.2084,6132606.5,BTC,Bitcoin,23-10-2018
23-10-2018 18:00,6376.34,6402.5,6372.74,6385.61,656.5681,4195344.5,BTC,Bitcoin,23-10-2018
24-10-2018 00:00,6384.01,6421.58,6383.7,6393.41,827.7328,5298343,BTC,Bitcoin,24-10-2018
24-10-2018 06:00,6396.24,6473,6393,6441.19,1058.4371,6803125.5,BTC,Bitcoin,24-10-2018
24-10-2018 12:00,6438.66,6451.64,6420.87,6425.72,1067.3324,6872865.5,BTC,Bitcoin,24-10-2018
24-10-2018 18:00,6427.4,6442.98,6413.2,6426.93,733.27844,4714139.5,BTC,Bitcoin,24-10-2018
25-10-2018 00:00,6426.92,6435.8,6401.04,6411.96,676.28796,4342191,BTC,Bitcoin,25-10-2018
25-10-2018 06:00,6411.96,6422.73,6361.73,6393,1157.5258,7396704,BTC,Bitcoin,25-10-2018
25-10-2018 12:00,6389.13,6410.68,6387.38,6391.18,805.09814,5152977.5,BTC,Bitcoin,25-10-2018
25-10-2018 18:00,6391.31,6412.14,6389.48,6398.79,469.597,3005480,BTC,Bitcoin,25-10-2018
26-10-2018 00:00,6398.8,6413.2,6390.02,6393.53,614.38617,3935574.5,BTC,Bitcoin,26-10-2018
26-10-2018 06:00,6393.38,6403.76,6382.69,6394.79,307.93716,1969048.2,BTC,Bitcoin,26-10-2018
26-10-2018 12:00,6394.79,6450.3,6377.81,6417.72,1380.7512,8866956,BTC,Bitcoin,26-10-2018
26-10-2018 18:00,6417.72,6419.99,6383.76,6405.79,1151.4677,7371370.5,BTC,Bitcoin,26-10-2018
27-10-2018 00:00,6408.09,6409.07,6388.54,6406.1,483.67117,3095839.2,BTC,Bitcoin,27-10-2018
27-10-2018 06:00,6407.16,6420,6404.19,6412.3,180.47078,1157569.2,BTC,Bitcoin,27-10-2018
27-10-2018 12:00,6412.3,6420.01,6397.13,6403.91,211.86923,1358493.8,BTC,Bitcoin,27-10-2018
27-10-2018 18:00,6403.91,6407.98,6381.25,6407.36,309.1369,1977084.8,BTC,Bitcoin,27-10-2018
28-10-2018 00:00,6405.41,6420,6391.15,6407.66,188.65213,1207943.9,BTC,Bitcoin,28-10-2018
28-10-2018 06:00,6407.66,6410.88,6400.93,6410.88,105.58414,676396.94,BTC,Bitcoin,28-10-2018
28-10-2018 12:00,6411.29,6412.91,6395.92,6398.7,196.45345,1258155.5,BTC,Bitcoin,28-10-2018
28-10-2018 18:00,6398.7,6410,6388.26,6399.73,218.80867,1400690.5,BTC,Bitcoin,28-10-2018
29-10-2018 00:00,6396.15,6420,6383,6405.57,318.451,2038241.5,BTC,Bitcoin,29-10-2018
29-10-2018 06:00,6404.27,6420,6398.36,6404.72,356.0562,2281680.5,BTC,Bitcoin,29-10-2018
29-10-2018 12:00,6403.47,6404.72,6261,6333.05,1876.2362,11894810,BTC,Bitcoin,29-10-2018
29-10-2018 18:00,6333.63,6333.63,6208.37,6265.29,2315.9795,14501830,BTC,Bitcoin,29-10-2018
30-10-2018 00:00,6265.29,6269.16,6227.8,6266.52,642.5539,4016057.2,BTC,Bitcoin,30-10-2018
30-10-2018 06:00,6266.47,6289,6250.26,6275.64,581.3669,3645775,BTC,Bitcoin,30-10-2018
30-10-2018 12:00,6275.64,6284.95,6240,6260.82,598.6419,3746182.5,BTC,Bitcoin,30-10-2018
